order_item_id,order_id,product_id,quantity,unit_price,discount_percentage,item_revenue,item_cost,profit
OI10000319,ORD1000128,PROD10367,3,1140.0,33.0,2291.4,1992.99,298.41
OI10000320,ORD1000129,PROD10417,3,2640.0,3.0,7682.4,6847.65,834.75
OI10000321,ORD1000129,PROD10305,2,960.0,0.0,1920.0,1217.66,702.34
OI10000322,ORD1000130,PROD10501,1,45990.0,0.0,45990.0,41991.63,3998.37
OI10000323,ORD1000131,PROD10531,3,3130.0,6.5,8779.65,8303.07,476.58
OI10000324,ORD1000131,PROD10470,3,590.0,6.5,1654.95,1068.57,586.38
OI10000325,ORD1000132,PROD10231,4,5470.0,6.5,20457.8,12932.08,7525.72
OI10000326,ORD1000133,PROD10231,1,5470.0,23.0,4211.9,3233.02,978.88
OI10000327,ORD1000133,PROD10509,1,1070.0,20.0,856.0,817.83,38.17
OI10000328,ORD1000133,PROD10379,3,50.0,20.0,120.0,102.36,17.64
OI10000329,ORD1000134,PROD10101,2,780.0,0.0,1560.0,1119.32,440.68
OI10000330,ORD1000134,PROD10549,1,860.0,3.0,834.2,625.0,209.2
OI10000331,ORD1000134,PROD10501,1,45990.0,0.0,45990.0,41991.63,3998.37
OI10000332,ORD1000135,PROD10304,1,2940.0,26.5,2160.9,1925.57,235.33
OI10000333,ORD1000135,PROD10149,2,390.0,25.0,585.0,553.7,31.3
OI10000334,ORD1000135,PROD10535,3,890.0,28.0,1922.4,1958.13,-35.73
OI10000335,ORD1000135,PROD10128,2,51760.0,25.0,77640.0,87679.22,-10039.22
OI10000336,ORD1000136,PROD10202,1,2300.0,5.0,2185.0,1367.0,818.0
OI10000337,ORD1000136,PROD10378,3,670.0,8.0,1849.2,1320.57,528.63
OI10000338,ORD1000136,PROD10418,2,1780.0,5.0,3382.0,2261.32,1120.68
OI10000339,ORD1000137,PROD10335,5,1060.0,15.0,4505.0,3692.5,812.5
OI10000340,ORD1000137,PROD10399,4,1790.0,15.0,6086.0,6015.6,70.4
OI10000341,ORD1000137,PROD10089,3,660.0,15.0,1683.0,1257.24,425.76
OI10000342,ORD1000137,PROD10515,1,5720.0,16.5,4776.2,3740.71,1035.49
OI10000343,ORD1000138,PROD10439,3,2730.0,5.0,7780.5,4967.85,2812.65
OI10000344,ORD1000138,PROD10092,3,920.0,5.0,2622.0,2287.14,334.86
OI10000345,ORD1000139,PROD10211,1,480.0,0.0,480.0,362.83,117.17
OI10000346,ORD1000140,PROD10181,2,1600.0,26.5,2352.0,2308.92,43.08
OI10000347,ORD1000140,PROD10374,3,930.0,25.0,2092.5,1980.63,111.87
OI10000348,ORD1000140,PROD10510,2,1150.0,25.0,1725.0,1504.36,220.64
OI10000349,ORD1000140,PROD10268,3,1170.0,25.0,2632.5,2541.09,91.41
OI10000350,ORD1000140,PROD10247,1,370.0,25.0,277.5,281.67,-4.17
OI10000351,ORD1000141,PROD10317,4,410.0,3.0,1590.8,959.92,630.88
OI10000352,ORD1000141,PROD10024,4,190.0,1.5,748.6,461.88,286.72
OI10000353,ORD1000142,PROD10051,2,4690.0,0.0,9380.0,5246.16,4133.84
OI10000354,ORD1000142,PROD10203,2,12420.0,0.0,24840.0,21408.38,3431.62
OI10000355,ORD1000142,PROD10216,1,390.0,0.0,390.0,216.4,173.6
OI10000356,ORD1000143,PROD10255,1,570.0,20.0,456.0,375.87,80.13
OI10000357,ORD1000143,PROD10101,2,780.0,23.0,1201.2,1119.32,81.88
OI10000358,ORD1000143,PROD10164,4,210.0,20.0,672.0,568.12,103.88
OI10000359,ORD1000144,PROD10437,4,190.0,0.0,760.0,614.96,145.04
OI10000360,ORD1000144,PROD10373,4,180.0,0.0,720.0,430.52,289.48
OI10000361,ORD1000144,PROD10231,3,5470.0,0.0,16410.0,9699.06,6710.94
OI10000362,ORD1000144,PROD10367,2,1140.0,3.0,2211.6,1328.66,882.94
OI10000363,ORD1000145,PROD10246,1,66050.0,10.0,59445.0,56667.83,2777.17
OI10000364,ORD1000145,PROD10403,4,2030.0,13.0,7064.4,4771.2,2293.2
OI10000365,ORD1000145,PROD10443,3,340.0,10.0,918.0,697.11,220.89
OI10000366,ORD1000146,PROD10277,2,3950.0,3.0,7663.0,6609.56,1053.44
OI10000367,ORD1000147,PROD10535,2,890.0,20.0,1424.0,1305.42,118.58
OI10000368,ORD1000147,PROD10086,1,80.0,20.0,64.0,69.81,-5.81
OI10000369,ORD1000147,PROD10383,2,520.0,20.0,832.0,744.16,87.84
OI10000370,ORD1000148,PROD10025,6,1500.0,0.0,9000.0,6993.48,2006.52
OI10000371,ORD1000148,PROD10098,6,150.0,0.0,900.0,602.4,297.6
OI10000372,ORD1000149,PROD10231,2,5470.0,25.0,8205.0,6466.04,1738.96
OI10000373,ORD1000150,PROD10320,2,510.0,20.0,816.0,718.16,97.84
OI10000374,ORD1000150,PROD10207,4,930.0,20.0,2976.0,2046.72,929.28
OI10000375,ORD1000150,PROD10259,1,7310.0,20.0,5848.0,5661.03,186.97
OI10000376,ORD1000151,PROD10072,1,15460.0,28.0,11131.2,14101.87,-2970.67
OI10000377,ORD1000151,PROD10118,2,910.0,25.0,1365.0,1202.46,162.54
OI10000378,ORD1000152,PROD10135,5,960.0,0.0,4800.0,3511.05,1288.95
OI10000379,ORD1000153,PROD10297,1,170.0,8.0,156.4,115.94,40.46
OI10000380,ORD1000153,PROD10051,2,4690.0,6.5,8770.3,5246.16,3524.14
OI10000381,ORD1000153,PROD10434,3,170.0,5.0,484.5,368.31,116.19
OI10000382,ORD1000153,PROD10519,4,130.0,8.0,478.4,347.08,131.32
OI10000383,ORD1000154,PROD10017,3,200.0,21.5,471.0,488.25,-17.25
OI10000384,ORD1000154,PROD10169,2,330.0,21.5,518.1,398.0,120.1
OI10000385,ORD1000154,PROD10315,3,510.0,20.0,1224.0,1055.19,168.81
OI10000386,ORD1000154,PROD10006,3,4790.0,21.5,11280.45,10338.6,941.85
OI10000387,ORD1000155,PROD10269,3,180.0,1.5,531.9,361.38,170.52
OI10000388,ORD1000156,PROD10341,4,1210.0,11.5,4283.4,2878.12,1405.28
OI10000389,ORD1000156,PROD10255,3,570.0,10.0,1539.0,1127.61,411.39
OI10000390,ORD1000156,PROD10488,1,1990.0,10.0,1791.0,1192.86,598.14
OI10000391,ORD1000156,PROD10035,6,1570.0,10.0,8478.0,6832.92,1645.08
OI10000392,ORD1000157,PROD10270,5,5810.0,0.0,29050.0,20616.85,8433.15
OI10000393,ORD1000157,PROD10403,3,2030.0,0.0,6090.0,3578.4,2511.6
OI10000394,ORD1000157,PROD10366,3,330.0,0.0,990.0,605.19,384.81
OI10000395,ORD1000158,PROD10203,2,12420.0,6.5,23225.4,21408.38,1817.02
OI10000396,ORD1000158,PROD10343,4,200.0,8.0,736.0,629.84,106.16
OI10000397,ORD1000158,PROD10112,1,1240.0,5.0,1178.0,988.71,189.29
OI10000398,ORD1000159,PROD10521,1,12500.0,15.0,10625.0,9936.17,688.83
OI10000399,ORD1000160,PROD10152,2,4110.0,30.0,5754.0,7507.52,-1753.52
OI10000400,ORD1000161,PROD10078,3,790.0,0.0,2370.0,1283.76,1086.24
OI10000401,ORD1000161,PROD10510,2,1150.0,0.0,2300.0,1504.36,795.64
OI10000402,ORD1000162,PROD10203,2,12420.0,20.0,19872.0,21408.38,-1536.38
OI10000403,ORD1000162,PROD10366,2,330.0,21.5,518.1,403.46,114.64
OI10000404,ORD1000162,PROD10398,2,270.0,21.5,423.9,400.92,22.98
OI10000405,ORD1000163,PROD10488,3,1990.0,0.0,5970.0,3578.58,2391.42
OI10000406,ORD1000163,PROD10101,2,780.0,0.0,1560.0,1119.32,440.68
OI10000407,ORD1000164,PROD10293,2,2250.0,16.5,3757.5,3291.86,465.64
OI10000408,ORD1000164,PROD10429,2,540.0,16.5,901.8,726.38,175.42
OI10000409,ORD1000164,PROD10246,1,66050.0,15.0,56142.5,56667.83,-525.33
OI10000410,ORD1000165,PROD10071,3,10750.0,0.0,32250.0,26172.93,6077.07
OI10000411,ORD1000165,PROD10203,2,12420.0,3.0,24094.8,21408.38,2686.42
OI10000412,ORD1000165,PROD10088,1,590.0,1.5,581.15,504.94,76.21
OI10000413,ORD1000166,PROD10316,1,310.0,6.5,289.85,226.76,63.09
OI10000414,ORD1000166,PROD10385,2,420.0,5.0,798.0,700.22,97.78
OI10000415,ORD1000167,PROD10155,3,1160.0,5.0,3306.0,2648.58,657.42
OI10000416,ORD1000167,PROD10535,2,890.0,5.0,1691.0,1305.42,385.58
OI10000417,ORD1000168,PROD10183,3,850.0,25.0,1912.5,1633.71,278.79
OI10000418,ORD1000168,PROD10304,3,2940.0,25.0,6615.0,5776.71,838.29
OI10000419,ORD1000168,PROD10417,2,2640.0,28.0,3801.6,4565.1,-763.5
OI10000420,ORD1000169,PROD10234,1,220.0,20.0,176.0,151.9,24.1
OI10000421,ORD1000169,PROD10187,3,130.0,21.5,306.15,261.63,44.52
OI10000422,ORD1000169,PROD10488,1,1990.0,20.0,1592.0,1192.86,399.14
OI10000423,ORD1000169,PROD10403,2,2030.0,23.0,3126.2,2385.6,740.6
OI10000424,ORD1000170,PROD10126,1,910.0,8.0,837.2,628.39,208.81
OI10000425,ORD1000171,PROD10322,2,140.0,0.0,280.0,200.8,79.2
OI10000426,ORD1000171,PROD10527,2,16480.0,1.5,32465.6,26621.66,5843.94
OI10000427,ORD1000171,PROD10414,1,1250.0,3.0,1212.5,930.73,281.77
OI10000428,ORD1000172,PROD10031,1,3150.0,15.0,2677.5,1944.49,733.01
OI10000429,ORD1000172,PROD10437,1,190.0,16.5,158.65,153.74,4.91
OI10000430,ORD1000172,PROD10112,1,1240.0,15.0,1054.0,988.71,65.29
OI10000431,ORD1000173,PROD10422,2,590.0,25.0,885.0,906.56,-21.56
OI10000432,ORD1000173,PROD10174,2,4200.0,25.0,6300.0,6148.98,151.02
OI10000433,ORD1000174,PROD10425,1,1080.0,15.0,918.0,636.57,281.43
OI10000434,ORD1000174,PROD10181,3,1600.0,18.0,3936.0,3463.38,472.62
OI10000435,ORD1000175,PROD10481,3,5060.0,13.0,13206.6,9478.77,3727.83
OI10000436,ORD1000175,PROD10417,2,2640.0,13.0,4593.6,4565.1,28.5
OI10000437,ORD1000175,PROD10343,2,200.0,10.0,360.0,314.92,45.08
OI10000438,ORD1000176,PROD10093,2,730.0,10.0,1314.0,1113.68,200.32
OI10000439,ORD1000176,PROD10527,2,16480.0,13.0,28675.2,26621.66,2053.54
OI10000440,ORD1000177,PROD10031,1,3150.0,21.5,2472.75,1944.49,528.26
OI10000441,ORD1000177,PROD10442,1,44910.0,23.0,34580.7,38088.9,-3508.2
OI10000442,ORD1000178,PROD10304,2,2940.0,5.0,5586.0,3851.14,1734.86
OI10000443,ORD1000178,PROD10078,1,790.0,6.5,738.65,427.92,310.73
OI10000444,ORD1000178,PROD10367,2,1140.0,8.0,2097.6,1328.66,768.94
OI10000445,ORD1000178,PROD10527,2,16480.0,6.5,30817.6,26621.66,4195.94
OI10000446,ORD1000179,PROD10203,2,12420.0,21.5,19499.4,21408.38,-1908.98
OI10000447,ORD1000179,PROD10172,1,490.0,23.0,377.3,383.06,-5.76
OI10000448,ORD1000179,PROD10210,3,610.0,20.0,1464.0,1291.14,172.86
OI10000449,ORD1000180,PROD10368,1,350.0,30.0,245.0,280.61,-35.61
OI10000450,ORD1000180,PROD10176,3,7740.0,33.0,15557.4,20675.07,-5117.67
OI10000451,ORD1000180,PROD10217,3,180.0,30.0,378.0,436.71,-58.71
OI10000452,ORD1000181,PROD10375,1,210.0,20.0,168.0,165.22,2.78
OI10000453,ORD1000181,PROD10018,3,210.0,21.5,494.55,480.21,14.34
OI10000454,ORD1000181,PROD10367,1,1140.0,20.0,912.0,664.33,247.67
OI10000455,ORD1000182,PROD10162,3,3620.0,1.5,10697.1,8727.18,1969.92
OI10000456,ORD1000183,PROD10304,4,2940.0,15.0,9996.0,7702.28,2293.72
OI10000457,ORD1000184,PROD10341,3,1210.0,26.5,2668.05,2158.59,509.46
OI10000458,ORD1000184,PROD10340,1,330.0,25.0,247.5,213.29,34.21
OI10000459,ORD1000184,PROD10366,3,330.0,28.0,712.8,605.19,107.61
OI10000460,ORD1000185,PROD10509,2,1070.0,0.0,2140.0,1635.66,504.34
OI10000461,ORD1000186,PROD10246,1,66050.0,5.0,62747.5,56667.83,6079.67
OI10000462,ORD1000187,PROD10095,2,880.0,25.0,1320.0,1471.58,-151.58
OI10000463,ORD1000187,PROD10101,1,780.0,26.5,573.3,559.66,13.64
OI10000464,ORD1000188,PROD10078,2,790.0,10.0,1422.0,855.84,566.16
OI10000465,ORD1000188,PROD10341,2,1210.0,10.0,2178.0,1439.06,738.94
OI10000466,ORD1000188,PROD10267,3,1000.0,13.0,2610.0,2141.28,468.72
OI10000467,ORD1000189,PROD10081,5,460.0,30.0,1610.0,1548.45,61.55
OI10000468,ORD1000189,PROD10246,6,66050.0,31.5,271465.5,340006.98,-68541.48
OI10000469,ORD1000190,PROD10207,3,930.0,3.0,2706.3,1535.04,1171.26
OI10000470,ORD1000190,PROD10488,1,1990.0,3.0,1930.3,1192.86,737.44
OI10000471,ORD1000191,PROD10333,2,21190.0,3.0,41108.6,34837.24,6271.36
OI10000472,ORD1000191,PROD10062,4,1820.0,0.0,7280.0,4922.24,2357.76
OI10000473,ORD1000192,PROD10142,3,1400.0,0.0,4200.0,2334.18,1865.82
OI10000474,ORD1000192,PROD10099,3,290.0,0.0,870.0,683.04,186.96
OI10000475,ORD1000192,PROD10142,6,1400.0,1.5,8274.0,4668.36,3605.64
OI10000476,ORD1000193,PROD10072,2,15460.0,18.0,25354.4,28203.74,-2849.34
OI10000477,ORD1000194,PROD10376,2,5630.0,26.5,8276.1,9658.78,-1382.68
OI10000478,ORD1000194,PROD10440,1,340.0,26.5,249.9,262.26,-12.36
OI10000479,ORD1000195,PROD10255,1,570.0,0.0,570.0,375.87,194.13
OI10000480,ORD1000195,PROD10272,3,1090.0,3.0,3171.9,2139.78,1032.12
OI10000481,ORD1000196,PROD10101,4,780.0,1.5,3073.2,2238.64,834.56
OI10000482,ORD1000197,PROD10304,1,2940.0,15.0,2499.0,1925.57,573.43
OI10000483,ORD1000197,PROD10376,2,5630.0,15.0,9571.0,9658.78,-87.78
OI10000484,ORD1000197,PROD10118,4,910.0,15.0,3094.0,2404.92,689.08
OI10000485,ORD1000197,PROD10266,1,50.0,18.0,41.0,40.83,0.17
OI10000486,ORD1000197,PROD10488,2,1990.0,15.0,3383.0,2385.72,997.28
OI10000487,ORD1000198,PROD10142,2,1400.0,0.0,2800.0,1556.12,1243.88
OI10000488,ORD1000198,PROD10081,3,460.0,0.0,1380.0,929.07,450.93
OI10000489,ORD1000199,PROD10017,2,200.0,26.5,294.0,325.5,-31.5
OI10000490,ORD1000199,PROD10335,3,1060.0,25.0,2385.0,2215.5,169.5
OI10000491,ORD1000199,PROD10020,1,220.0,28.0,158.4,164.01,-5.61
OI10000492,ORD1000200,PROD10042,3,2680.0,21.5,6311.4,5064.39,1247.01
OI10000493,ORD1000200,PROD10124,2,280.0,20.0,448.0,420.84,27.16
OI10000494,ORD1000200,PROD10327,3,930.0,20.0,2232.0,1844.46,387.54
OI10000495,ORD1000201,PROD10203,2,12420.0,0.0,24840.0,21408.38,3431.62
OI10000496,ORD1000201,PROD10101,4,780.0,0.0,3120.0,2238.64,881.36
OI10000497,ORD1000201,PROD10051,1,4690.0,1.5,4619.65,2623.08,1996.57
OI10000498,ORD1000201,PROD10004,5,370.0,0.0,1850.0,1254.9,595.1
OI10000499,ORD1000202,PROD10215,2,4460.0,0.0,8920.0,5599.02,3320.98
OI10000500,ORD1000203,PROD10057,1,5660.0,1.5,5575.1,4003.76,1571.34
OI10000501,ORD1000204,PROD10010,2,870.0,21.5,1365.9,1243.18,122.72
OI10000502,ORD1000204,PROD10281,1,3920.0,23.0,3018.4,2128.19,890.21
OI10000503,ORD1000205,PROD10020,5,220.0,20.0,880.0,820.05,59.95
OI10000504,ORD1000205,PROD10092,1,920.0,23.0,708.4,762.38,-53.98
OI10000505,ORD1000206,PROD10101,1,780.0,3.0,756.6,559.66,196.94
OI10000506,ORD1000206,PROD10017,4,200.0,0.0,800.0,651.0,149.0
OI10000507,ORD1000206,PROD10098,3,150.0,0.0,450.0,301.2,148.8
OI10000508,ORD1000207,PROD10322,2,140.0,21.5,219.8,200.8,19.0
OI10000509,ORD1000207,PROD10403,4,2030.0,23.0,6252.4,4771.2,1481.2
OI10000510,ORD1000207,PROD10246,3,66050.0,20.0,158520.0,170003.49,-11483.49
OI10000511,ORD1000208,PROD10411,1,23190.0,23.0,17856.3,17892.02,-35.72
OI10000512,ORD1000208,PROD10383,3,520.0,23.0,1201.2,1116.24,84.96
OI10000513,ORD1000208,PROD10315,3,510.0,21.5,1201.05,1055.19,145.86
OI10000514,ORD1000209,PROD10104,2,1530.0,20.0,2448.0,1970.52,477.48
OI10000515,ORD1000209,PROD10246,3,66050.0,23.0,152575.5,170003.49,-17427.99
OI10000516,ORD1000209,PROD10236,3,7460.0,20.0,17904.0,18458.04,-554.04
OI10000517,ORD1000210,PROD10366,2,330.0,0.0,660.0,403.46,256.54
OI10000518,ORD1000210,PROD10174,1,4200.0,1.5,4137.0,3074.49,1062.51
OI10000519,ORD1000210,PROD10185,2,550.0,0.0,1100.0,663.38,436.62
OI10000520,ORD1000210,PROD10280,1,460.0,1.5,453.1,331.01,122.09
OI10000521,ORD1000210,PROD10350,2,5510.0,3.0,10689.4,9678.44,1010.96
OI10000522,ORD1000211,PROD10363,4,5470.0,20.0,17504.0,14142.76,3361.24
OI10000523,ORD1000211,PROD10236,2,7460.0,20.0,11936.0,12305.36,-369.36
OI10000524,ORD1000212,PROD10392,2,8430.0,20.0,13488.0,11680.04,1807.96
OI10000525,ORD1000212,PROD10163,1,2650.0,20.0,2120.0,2073.53,46.47
OI10000526,ORD1000212,PROD10142,1,1400.0,20.0,1120.0,778.06,341.94
OI10000527,ORD1000213,PROD10540,3,200.0,8.0,552.0,429.57,122.43
OI10000528,ORD1000214,PROD10236,2,7460.0,31.5,10220.2,12305.36,-2085.16
OI10000529,ORD1000214,PROD10221,1,740.0,30.0,518.0,497.69,20.31
OI10000530,ORD1000215,PROD10035,1,1570.0,0.0,1570.0,1138.82,431.18
OI10000531,ORD1000216,PROD10473,1,2460.0,18.0,2017.2,1366.19,651.01
OI10000532,ORD1000217,PROD10488,1,1990.0,3.0,1930.3,1192.86,737.44
OI10000533,ORD1000218,PROD10181,2,1600.0,25.0,2400.0,2308.92,91.08
OI10000534,ORD1000218,PROD10528,3,240.0,25.0,540.0,462.84,77.16
OI10000535,ORD1000218,PROD10007,1,450.0,26.5,330.75,268.83,61.92
OI10000536,ORD1000219,PROD10266,1,50.0,15.0,42.5,40.83,1.67
OI10000537,ORD1000220,PROD10018,1,210.0,26.5,154.35,160.07,-5.72
OI10000538,ORD1000220,PROD10030,2,3330.0,25.0,4995.0,5469.04,-474.04
OI10000539,ORD1000220,PROD10418,4,1780.0,28.0,5126.4,4522.64,603.76
OI10000540,ORD1000221,PROD10295,4,340.0,0.0,1360.0,947.28,412.72
OI10000541,ORD1000221,PROD10503,2,1150.0,1.5,2265.5,1415.8,849.7
OI10000542,ORD1000222,PROD10514,3,7190.0,0.0,21570.0,17508.72,4061.28
OI10000543,ORD1000223,PROD10469,1,250.0,1.5,246.25,194.5,51.75
OI10000544,ORD1000224,PROD10131,2,1660.0,0.0,3320.0,2061.36,1258.64
OI10000545,ORD1000225,PROD10152,1,4110.0,21.5,3226.35,3753.76,-527.41
OI10000546,ORD1000225,PROD10090,1,870.0,23.0,669.9,678.25,-8.35
OI10000547,ORD1000225,PROD10004,4,370.0,20.0,1184.0,1003.92,180.08
OI10000548,ORD1000226,PROD10531,2,3130.0,0.0,6260.0,5535.38,724.62
OI10000549,ORD1000226,PROD10403,2,2030.0,0.0,4060.0,2385.6,1674.4
OI10000550,ORD1000226,PROD10211,2,480.0,0.0,960.0,725.66,234.34
OI10000551,ORD1000227,PROD10385,4,420.0,21.5,1318.8,1400.44,-81.64
OI10000552,ORD1000227,PROD10158,1,560.0,21.5,439.6,352.81,86.79
OI10000553,ORD1000227,PROD10125,1,380.0,20.0,304.0,213.75,90.25
OI10000554,ORD1000227,PROD10538,2,260.0,20.0,416.0,430.36,-14.36
OI10000555,ORD1000228,PROD10203,1,12420.0,3.0,12047.4,10704.19,1343.21
OI10000556,ORD1000229,PROD10211,1,480.0,31.5,328.8,362.83,-34.03
OI10000557,ORD1000229,PROD10322,3,140.0,30.0,294.0,301.2,-7.2
OI10000558,ORD1000230,PROD10057,3,5660.0,5.0,16131.0,12011.28,4119.72
OI10000559,ORD1000230,PROD10051,4,4690.0,6.5,17540.6,10492.32,7048.28
OI10000560,ORD1000230,PROD10417,1,2640.0,5.0,2508.0,2282.55,225.45
OI10000561,ORD1000230,PROD10112,2,1240.0,5.0,2356.0,1977.42,378.58
OI10000562,ORD1000231,PROD10024,2,190.0,1.5,374.3,230.94,143.36
OI10000563,ORD1000231,PROD10356,2,7210.0,0.0,14420.0,9501.84,4918.16
OI10000564,ORD1000231,PROD10417,4,2640.0,3.0,10243.2,9130.2,1113.0
OI10000565,ORD1000232,PROD10367,3,1140.0,1.5,3368.7,1992.99,1375.71
OI10000566,ORD1000232,PROD10527,1,16480.0,0.0,16480.0,13310.83,3169.17
OI10000567,ORD1000232,PROD10527,2,16480.0,0.0,32960.0,26621.66,6338.34
OI10000568,ORD1000233,PROD10343,2,200.0,5.0,380.0,314.92,65.08
OI10000569,ORD1000233,PROD10367,3,1140.0,5.0,3249.0,1992.99,1256.01
OI10000570,ORD1000234,PROD10503,2,1150.0,20.0,1840.0,1415.8,424.2
OI10000571,ORD1000235,PROD10245,1,1130.0,0.0,1130.0,795.05,334.95
OI10000572,ORD1000236,PROD10473,3,2460.0,0.0,7380.0,4098.57,3281.43
OI10000573,ORD1000236,PROD10072,3,15460.0,0.0,46380.0,42305.61,4074.39
OI10000574,ORD1000236,PROD10394,3,410.0,0.0,1230.0,705.21,524.79
OI10000575,ORD1000237,PROD10280,2,460.0,21.5,722.2,662.02,60.18
OI10000576,ORD1000237,PROD10051,3,4690.0,23.0,10833.9,7869.24,2964.66
OI10000577,ORD1000237,PROD10367,2,1140.0,20.0,1824.0,1328.66,495.34
OI10000578,ORD1000238,PROD10389,3,200.0,10.0,540.0,430.32,109.68
OI10000579,ORD1000238,PROD10367,3,1140.0,11.5,3026.7,1992.99,1033.71
OI10000580,ORD1000239,PROD10017,3,200.0,0.0,600.0,488.25,111.75
OI10000581,ORD1000240,PROD10199,4,510.0,25.0,1530.0,1499.04,30.96
OI10000582,ORD1000240,PROD10490,3,1110.0,28.0,2397.6,2051.13,346.47
OI10000583,ORD1000240,PROD10035,4,1570.0,26.5,4615.8,4555.28,60.52
OI10000584,ORD1000240,PROD10238,4,1360.0,25.0,4080.0,4488.16,-408.16
OI10000585,ORD1000240,PROD10246,4,66050.0,28.0,190224.0,226671.32,-36447.32
OI10000586,ORD1000241,PROD10368,3,350.0,26.5,771.75,841.83,-70.08
OI10000587,ORD1000241,PROD10112,3,1240.0,25.0,2790.0,2966.13,-176.13
OI10000588,ORD1000241,PROD10150,3,260.0,25.0,585.0,491.91,93.09
OI10000589,ORD1000242,PROD10294,1,660.0,33.0,442.2,443.1,-0.9
OI10000590,ORD1000242,PROD10215,1,4460.0,30.0,3122.0,2799.51,322.49
OI10000591,ORD1000242,PROD10169,2,330.0,33.0,442.2,398.0,44.2
OI10000592,ORD1000243,PROD10258,2,1500.0,0.0,3000.0,1973.52,1026.48
OI10000593,ORD1000243,PROD10272,5,1090.0,3.0,5286.5,3566.3,1720.2
OI10000594,ORD1000244,PROD10231,4,5470.0,10.0,19692.0,12932.08,6759.92
OI10000595,ORD1000244,PROD10468,3,8250.0,10.0,22275.0,16389.03,5885.97
OI10000596,ORD1000245,PROD10122,2,8720.0,3.0,16916.8,12693.98,4222.82
OI10000597,ORD1000245,PROD10112,1,1240.0,0.0,1240.0,988.71,251.29
OI10000598,ORD1000246,PROD10134,2,390.0,30.0,546.0,493.18,52.82
OI10000599,ORD1000246,PROD10387,2,1370.0,30.0,1918.0,1531.96,386.04
OI10000600,ORD1000247,PROD10153,2,11880.0,23.0,18295.2,19004.2,-709.0
OI10000601,ORD1000247,PROD10198,3,380.0,20.0,912.0,983.34,-71.34
OI10000602,ORD1000248,PROD10417,4,2640.0,20.0,8448.0,9130.2,-682.2
OI10000603,ORD1000248,PROD10304,2,2940.0,21.5,4615.8,3851.14,764.66
OI10000604,ORD1000249,PROD10392,3,8430.0,31.5,17323.65,17520.06,-196.41
OI10000605,ORD1000249,PROD10252,2,14080.0,30.0,19712.0,24437.92,-4725.92
OI10000606,ORD1000250,PROD10111,2,190.0,33.0,254.6,297.16,-42.56
OI10000607,ORD1000251,PROD10434,1,170.0,13.0,147.9,122.77,25.13
OI10000608,ORD1000251,PROD10168,4,2490.0,11.5,8814.6,6779.6,2035.0
OI10000609,ORD1000252,PROD10366,4,330.0,15.0,1122.0,806.92,315.08
OI10000610,ORD1000252,PROD10344,1,180.0,15.0,153.0,124.02,28.98
OI10000611,ORD1000252,PROD10445,2,60410.0,16.5,100884.7,108747.14,-7862.44
OI10000612,ORD1000253,PROD10268,1,1170.0,30.0,819.0,847.03,-28.03
OI10000613,ORD1000253,PROD10327,2,930.0,31.5,1274.1,1229.64,44.46
OI10000614,ORD1000253,PROD10492,2,14700.0,30.0,20580.0,24964.84,-4384.84
OI10000615,ORD1000254,PROD10147,1,2290.0,10.0,2061.0,1339.67,721.33
OI10000616,ORD1000255,PROD10231,1,5470.0,10.0,4923.0,3233.02,1689.98
OI10000617,ORD1000255,PROD10031,1,3150.0,10.0,2835.0,1944.49,890.51
OI10000618,ORD1000255,PROD10244,1,150.0,10.0,135.0,97.82,37.18
OI10000619,ORD1000256,PROD10153,2,11880.0,18.0,19483.2,19004.2,479.0
OI10000620,ORD1000256,PROD10051,2,4690.0,18.0,7691.6,5246.16,2445.44
OI10000621,ORD1000257,PROD10354,2,2380.0,1.5,4688.6,2703.22,1985.38
OI10000622,ORD1000257,PROD10111,1,190.0,0.0,190.0,148.58,41.42
OI10000623,ORD1000258,PROD10535,1,890.0,3.0,863.3,652.71,210.59
OI10000624,ORD1000258,PROD10172,4,490.0,3.0,1901.2,1532.24,368.96
OI10000625,ORD1000258,PROD10129,2,3010.0,3.0,5839.4,4067.44,1771.96
OI10000626,ORD1000258,PROD10462,3,330.0,3.0,960.3,753.57,206.73
OI10000627,ORD1000259,PROD10517,3,17290.0,8.0,47720.4,47421.9,298.5
OI10000628,ORD1000259,PROD10505,1,1380.0,5.0,1311.0,815.63,495.37
OI10000629,ORD1000259,PROD10529,2,120.0,5.0,228.0,211.62,16.38
OI10000630,ORD1000260,PROD10393,1,100.0,21.5,78.5,82.4,-3.9
OI10000631,ORD1000260,PROD10403,1,2030.0,20.0,1624.0,1192.8,431.2
OI10000632,ORD1000260,PROD10269,4,180.0,21.5,565.2,481.84,83.36
OI10000633,ORD1000260,PROD10226,1,290.0,20.0,232.0,186.09,45.91
OI10000634,ORD1000260,PROD10231,2,5470.0,20.0,8752.0,6466.04,2285.96
OI10000635,ORD1000261,PROD10034,1,16910.0,11.5,14965.35,15203.91,-238.56
OI10000636,ORD1000261,PROD10531,2,3130.0,10.0,5634.0,5535.38,98.62
OI10000637,ORD1000262,PROD10010,2,870.0,0.0,1740.0,1243.18,496.82
OI10000638,ORD1000262,PROD10024,3,190.0,0.0,570.0,346.41,223.59
OI10000639,ORD1000262,PROD10229,4,1770.0,0.0,7080.0,5993.72,1086.28
