return_id,order_id,customer_id,product_id,return_date,return_reason,refund_amount,return_status
RET100291,ORD1002908,CUST102535,PROD10429,2023-10-07,Changed mind,1377.0,Approved
RET100292,ORD1002932,CUST113122,PROD10496,2024-11-16,Product damaged,800.0,Refund Completed
RET100293,ORD1002968,CUST113093,PROD10101,2023-10-01,Changed mind,2137.2,Refund Completed
RET100294,ORD1002968,CUST113093,PROD10436,2023-10-03,Product damaged,1178.2,Refund Completed
RET100295,ORD1002971,CUST110564,PROD10469,2024-06-03,Size issue,450.0,Refund Completed
RET100296,ORD1002971,CUST110564,PROD10246,2024-05-31,Quality issue,178335.0,Approved
RET100297,ORD1002987,CUST106442,PROD10481,2025-11-11,Size issue,4554.0,Refund Completed
RET100298,ORD1002987,CUST106442,PROD10499,2025-11-15,Product damaged,539.4,Refund Completed
RET100299,ORD1002989,CUST117989,PROD10317,2023-04-01,Wrong product,403.85,Refund Completed
RET100300,ORD1003001,CUST103770,PROD10458,2025-04-14,Quality issue,3409.0,Approved
RET100301,ORD1003005,CUST112183,PROD10531,2023-07-17,Product damaged,0.0,Rejected
RET100302,ORD1003009,CUST103457,PROD10203,2023-08-05,Quality issue,37260.0,Refund Completed
RET100303,ORD1003028,CUST107358,PROD10341,2023-12-09,Product damaged,2226.4,Refund Completed
RET100304,ORD1003034,CUST100539,PROD10031,2025-03-25,Size issue,3150.0,Refund Completed
RET100305,ORD1003045,CUST116580,PROD10172,2025-12-25,Quality issue,1102.5,Refund Completed
RET100306,ORD1003045,CUST116580,PROD10203,2025-12-31,Other,46575.0,Refund Completed
RET100307,ORD1003055,CUST122594,PROD10327,2025-02-12,Wrong product,1832.1,Refund Completed
RET100308,ORD1003080,CUST124971,PROD10341,2024-02-21,Changed mind,3339.6,Refund Completed
RET100309,ORD1003080,CUST124971,PROD10010,2024-02-22,Changed mind,2479.5,Approved
RET100310,ORD1003083,CUST120094,PROD10126,2024-11-10,Wrong product,1765.4,Refund Completed
RET100311,ORD1003087,CUST121657,PROD10549,2024-04-06,Product damaged,1376.0,Refund Completed
RET100312,ORD1003087,CUST121657,PROD10458,2024-04-01,Other,11249.7,Refund Completed
RET100313,ORD1003102,CUST116766,PROD10481,2024-12-31,Wrong product,9108.0,Refund Completed
RET100314,ORD1003107,CUST107103,PROD10285,2024-05-28,Wrong product,364.45,Refund Completed
RET100315,ORD1003112,CUST119503,PROD10403,2024-11-04,Quality issue,4060.0,Refund Completed
RET100316,ORD1003119,CUST103769,PROD10341,2023-07-10,Product not as expected,2849.55,Refund Completed
RET100317,ORD1003127,CUST117937,PROD10231,2024-11-29,Product damaged,13456.2,Approved
RET100318,ORD1003130,CUST119076,PROD10094,2025-12-22,Product not as expected,1131.9,Refund Completed
RET100319,ORD1003130,CUST119076,PROD10316,2025-12-15,Product damaged,238.7,Approved
RET100320,ORD1003130,CUST119076,PROD10007,2025-12-22,Late delivery,0.0,Rejected
RET100321,ORD1003149,CUST103354,PROD10365,2024-12-17,Size issue,360.0,Refund Completed
RET100322,ORD1003157,CUST106370,PROD10133,2025-11-30,Product damaged,25830.0,Refund Completed
RET100323,ORD1003165,CUST112360,PROD10481,2025-08-07,Quality issue,19228.0,Refund Completed
RET100324,ORD1003200,CUST122853,PROD10537,2025-07-04,Late delivery,4200.0,Refund Completed
RET100325,ORD1003212,CUST117864,PROD10231,2025-09-07,Quality issue,10940.0,Refund Completed
RET100326,ORD1003257,CUST102042,PROD10509,2024-12-06,Size issue,909.5,Refund Completed
RET100327,ORD1003258,CUST107906,PROD10031,2023-08-09,Quality issue,17955.0,Refund Completed
RET100328,ORD1003261,CUST101442,PROD10488,2025-11-08,Quality issue,2666.6,Refund Completed
RET100329,ORD1003272,CUST101399,PROD10203,2025-07-17,Changed mind,27945.0,Refund Completed
RET100330,ORD1003286,CUST105544,PROD10051,2025-04-17,Wrong product,3752.0,Refund Completed
RET100331,ORD1003328,CUST106402,PROD10231,2025-01-19,Late delivery,13128.0,Refund Completed
RET100332,ORD1003346,CUST116566,PROD10262,2025-11-25,Late delivery,848.0,Refund Completed
RET100333,ORD1003359,CUST109842,PROD10072,2024-11-09,Quality issue,23190.0,Refund Completed
RET100334,ORD1003368,CUST112704,PROD10104,2025-12-27,Product damaged,0.0,Rejected
RET100335,ORD1003368,CUST112704,PROD10236,2025-12-28,Wrong product,14920.0,Refund Completed
RET100336,ORD1003368,CUST112704,PROD10077,2025-12-24,Quality issue,3900.0,Approved
RET100337,ORD1003375,CUST111747,PROD10269,2023-03-14,Size issue,360.0,Approved
RET100338,ORD1003391,CUST114966,PROD10255,2025-12-29,Size issue,1065.9,Refund Completed
RET100339,ORD1003401,CUST122912,PROD10316,2025-10-31,Product not as expected,415.4,Refund Completed
RET100340,ORD1003426,CUST111284,PROD10246,2025-11-10,Wrong product,55151.75,Refund Completed
RET100341,ORD1003432,CUST106462,PROD10548,2025-12-06,Product not as expected,490.0,Refund Completed
RET100342,ORD1003441,CUST105469,PROD10403,2024-12-11,Size issue,3654.0,Refund Completed
RET100343,ORD1003441,CUST105469,PROD10247,2024-12-09,Changed mind,666.0,Approved
RET100344,ORD1003441,CUST105469,PROD10231,2024-12-02,Quality issue,4840.95,Refund Completed
RET100345,ORD1003446,CUST124632,PROD10464,2024-12-16,Product not as expected,25836.55,Refund Completed
RET100346,ORD1003448,CUST107294,PROD10341,2025-10-07,Product damaged,1621.4,Refund Completed
RET100347,ORD1003464,CUST112226,PROD10007,2024-08-20,Product damaged,353.25,Refund Completed
RET100348,ORD1003471,CUST122385,PROD10371,2023-09-20,Product damaged,2760.0,Refund Completed
RET100349,ORD1003475,CUST114790,PROD10113,2024-08-21,Quality issue,21060.0,Refund Completed
RET100350,ORD1003479,CUST105351,PROD10440,2025-12-31,Product damaged,278.8,Approved
RET100351,ORD1003503,CUST108115,PROD10044,2024-06-07,Quality issue,1805.5,Refund Completed
RET100352,ORD1003534,CUST110507,PROD10225,2023-07-16,Changed mind,169.4,Refund Completed
RET100353,ORD1003556,CUST109277,PROD10067,2024-04-17,Late delivery,1140.0,Refund Completed
RET100354,ORD1003568,CUST108507,PROD10403,2025-01-11,Product damaged,5998.65,Refund Completed
RET100355,ORD1003568,CUST108507,PROD10488,2025-01-08,Size issue,0.0,Rejected
RET100356,ORD1003572,CUST111639,PROD10114,2024-07-19,Quality issue,1000.0,Refund Completed
RET100357,ORD1003573,CUST115293,PROD10152,2025-05-30,Late delivery,14076.75,Refund Completed
RET100358,ORD1003585,CUST118752,PROD10382,2024-06-17,Product damaged,2100.0,Approved
RET100359,ORD1003617,CUST102989,PROD10341,2025-10-20,Changed mind,1210.0,Approved
RET100360,ORD1003621,CUST120902,PROD10421,2023-05-09,Size issue,119961.0,Refund Completed
RET100361,ORD1003626,CUST108762,PROD10383,2024-11-21,Size issue,400.4,Approved
RET100362,ORD1003653,CUST112279,PROD10488,2024-06-19,Size issue,3323.3,Refund Completed
RET100363,ORD1003668,CUST109414,PROD10322,2024-09-17,Changed mind,0.0,Rejected
RET100364,ORD1003677,CUST119067,PROD10129,2023-10-26,Late delivery,2317.7,Refund Completed
RET100365,ORD1003696,CUST101957,PROD10372,2025-04-24,Wrong product,1890.0,Refund Completed
RET100366,ORD1003708,CUST113862,PROD10341,2024-11-26,Changed mind,1778.7,Refund Completed
RET100367,ORD1003715,CUST112398,PROD10367,2024-12-04,Quality issue,2280.0,Refund Completed
RET100368,ORD1003716,CUST109299,PROD10067,2024-10-02,Changed mind,2690.4,Approved
RET100369,ORD1003716,CUST109299,PROD10529,2024-09-29,Size issue,216.0,Refund Completed
RET100370,ORD1003723,CUST108781,PROD10132,2023-06-15,Quality issue,530.0,Approved
RET100371,ORD1003723,CUST108781,PROD10383,2023-06-15,Size issue,1040.0,Refund Completed
RET100372,ORD1003723,CUST108781,PROD10341,2023-06-14,Changed mind,3630.0,Refund Completed
RET100373,ORD1003723,CUST108781,PROD10341,2023-06-21,Late delivery,1210.0,Refund Completed
RET100374,ORD1003752,CUST120604,PROD10394,2024-06-21,Changed mind,0.0,Rejected
RET100375,ORD1003756,CUST101367,PROD10110,2023-03-11,Product damaged,378.0,Refund Completed
RET100376,ORD1003756,CUST101367,PROD10335,2023-03-11,Product damaged,1876.2,Refund Completed
RET100377,ORD1003766,CUST105360,PROD10524,2025-06-10,Size issue,994.0,Refund Completed
RET100378,ORD1003766,CUST105360,PROD10070,2025-06-08,Wrong product,0.0,Rejected
RET100379,ORD1003769,CUST122076,PROD10031,2024-07-17,Wrong product,5670.0,Refund Completed
RET100380,ORD1003777,CUST112808,PROD10403,2024-09-19,Changed mind,4060.0,Refund Completed
RET100381,ORD1003777,CUST112808,PROD10173,2024-09-23,Late delivery,6116.85,Refund Completed
RET100382,ORD1003782,CUST100519,PROD10341,2023-12-22,Changed mind,2849.55,Refund Completed
RET100383,ORD1003784,CUST119956,PROD10040,2025-11-05,Late delivery,0.0,Pending
RET100384,ORD1003785,CUST105710,PROD10341,2025-04-17,Late delivery,4598.0,Refund Completed
RET100385,ORD1003792,CUST108285,PROD10365,2025-12-04,Other,360.0,Refund Completed
RET100386,ORD1003794,CUST120301,PROD10157,2024-12-02,Product not as expected,1823.6,Refund Completed
RET100387,ORD1003794,CUST120301,PROD10176,2024-11-30,Size issue,15015.6,Refund Completed
RET100388,ORD1003802,CUST121610,PROD10403,2025-12-03,Late delivery,0.0,Rejected
RET100389,ORD1003806,CUST106245,PROD10198,2025-11-16,Size issue,380.0,Refund Completed
RET100390,ORD1003826,CUST120671,PROD10481,2023-03-30,Product damaged,10626.0,Refund Completed
RET100391,ORD1003855,CUST115769,PROD10469,2024-02-04,Product not as expected,935.0,Refund Completed
RET100392,ORD1003856,CUST114868,PROD10488,2023-08-30,Quality issue,3980.0,Refund Completed
RET100393,ORD1003856,CUST114868,PROD10152,2023-08-30,Product damaged,11960.1,Refund Completed
RET100394,ORD1003860,CUST114604,PROD10327,2025-12-31,Other,2148.3,Refund Completed
RET100395,ORD1003861,CUST106060,PROD10148,2025-07-07,Product not as expected,1792.2,Approved
RET100396,ORD1003862,CUST115170,PROD10106,2023-07-18,Changed mind,0.0,Pending
RET100397,ORD1003864,CUST122221,PROD10510,2025-11-08,Quality issue,2415.0,Refund Completed
RET100398,ORD1003864,CUST122221,PROD10403,2025-11-08,Changed mind,1390.55,Refund Completed
RET100399,ORD1003865,CUST116814,PROD10393,2023-08-31,Other,154.0,Approved
RET100400,ORD1003865,CUST116814,PROD10488,2023-09-03,Product not as expected,3064.6,Refund Completed
RET100401,ORD1003865,CUST116814,PROD10231,2023-08-30,Size issue,4376.0,Refund Completed
RET100402,ORD1003870,CUST113218,PROD10403,2025-11-04,Product damaged,1563.1,Approved
RET100403,ORD1003870,CUST113218,PROD10031,2025-11-06,Quality issue,12127.5,Refund Completed
RET100404,ORD1003870,CUST113218,PROD10392,2025-11-05,Quality issue,20232.0,Approved
RET100405,ORD1003886,CUST107955,PROD10505,2025-10-19,Product damaged,0.0,Pending
RET100406,ORD1003886,CUST107955,PROD10403,2025-10-20,Wrong product,1867.6,Refund Completed
RET100407,ORD1003886,CUST107955,PROD10142,2025-10-22,Product damaged,2660.0,Refund Completed
RET100408,ORD1003893,CUST113665,PROD10450,2025-12-25,Product not as expected,2796.8,Refund Completed
RET100409,ORD1003893,CUST113665,PROD10231,2025-12-26,Wrong product,0.0,Rejected
RET100410,ORD1003893,CUST113665,PROD10510,2025-12-21,Product not as expected,2185.0,Approved
RET100411,ORD1003901,CUST124811,PROD10194,2025-08-22,Wrong product,0.0,Rejected
RET100412,ORD1003903,CUST107233,PROD10101,2023-08-11,Size issue,1482.0,Refund Completed
RET100413,ORD1003929,CUST114545,PROD10002,2024-09-26,Quality issue,5600.0,Approved
RET100414,ORD1003965,CUST124584,PROD10392,2024-06-20,Late delivery,23604.0,Refund Completed
RET100415,ORD1003972,CUST118487,PROD10394,2023-07-12,Product not as expected,561.7,Refund Completed
RET100416,ORD1003978,CUST107707,PROD10318,2025-11-04,Quality issue,1254.0,Refund Completed
RET100417,ORD1003979,CUST120217,PROD10220,2025-03-27,Quality issue,0.0,Pending
RET100418,ORD1004002,CUST121195,PROD10341,2023-12-21,Late delivery,1778.7,Refund Completed
RET100419,ORD1004022,CUST119259,PROD10051,2024-12-02,Product damaged,4690.0,Refund Completed
RET100420,ORD1004023,CUST102220,PROD10066,2023-07-31,Product damaged,2246.8,Refund Completed
RET100421,ORD1004027,CUST115398,PROD10220,2023-03-02,Quality issue,1570.0,Refund Completed
RET100422,ORD1004027,CUST115398,PROD10418,2023-03-04,Quality issue,3560.0,Refund Completed
RET100423,ORD1004043,CUST106901,PROD10280,2023-07-01,Changed mind,446.2,Refund Completed
RET100424,ORD1004043,CUST106901,PROD10421,2023-07-04,Quality issue,44430.0,Refund Completed
RET100425,ORD1004052,CUST119991,PROD10333,2025-09-22,Product damaged,21190.0,Refund Completed
RET100426,ORD1004078,CUST105882,PROD10341,2025-07-07,Changed mind,4598.0,Refund Completed
RET100427,ORD1004081,CUST115199,PROD10403,2023-02-11,Product damaged,0.0,Pending
RET100428,ORD1004081,CUST115199,PROD10490,2023-02-11,Size issue,910.2,Refund Completed
RET100429,ORD1004095,CUST115235,PROD10510,2024-09-26,Product damaged,1075.25,Refund Completed
RET100430,ORD1004120,CUST111796,PROD10016,2024-02-14,Product damaged,3326.4,Refund Completed
RET100431,ORD1004120,CUST111796,PROD10341,2024-02-15,Changed mind,889.35,Refund Completed
RET100432,ORD1004138,CUST122923,PROD10488,2024-12-15,Changed mind,5373.0,Refund Completed
RET100433,ORD1004138,CUST122923,PROD10078,2024-12-09,Wrong product,2133.0,Refund Completed
RET100434,ORD1004163,CUST122923,PROD10498,2024-03-07,Wrong product,14634.0,Approved
RET100435,ORD1004163,CUST122923,PROD10281,2024-03-01,Product damaged,6820.8,Refund Completed
RET100436,ORD1004203,CUST110412,PROD10372,2023-12-02,Product damaged,3024.0,Refund Completed
RET100437,ORD1004234,CUST115462,PROD10225,2024-10-30,Product damaged,330.0,Refund Completed
RET100438,ORD1004234,CUST115462,PROD10499,2024-10-27,Quality issue,223.2,Refund Completed
RET100439,ORD1004234,CUST115462,PROD10481,2024-10-23,Product damaged,11157.3,Refund Completed
RET100440,ORD1004241,CUST104104,PROD10246,2025-01-04,Product not as expected,112285.0,Refund Completed
RET100441,ORD1004241,CUST104104,PROD10479,2025-01-07,Product damaged,1275.0,Approved
RET100442,ORD1004246,CUST124670,PROD10045,2024-08-24,Quality issue,3467.2,Refund Completed
RET100443,ORD1004252,CUST112085,PROD10488,2023-05-06,Product damaged,4477.5,Refund Completed
RET100444,ORD1004263,CUST116550,PROD10246,2023-10-09,Size issue,0.0,Rejected
RET100445,ORD1004268,CUST111725,PROD10262,2023-03-28,Quality issue,397.5,Refund Completed
RET100446,ORD1004286,CUST110870,PROD10328,2023-06-18,Product damaged,19215.0,Refund Completed
RET100447,ORD1004291,CUST114017,PROD10403,2023-06-28,Product damaged,1827.0,Refund Completed
RET100448,ORD1004342,CUST120018,PROD10416,2024-11-10,Other,722.2,Refund Completed
RET100449,ORD1004371,CUST101527,PROD10488,2024-02-29,Wrong product,3383.0,Approved
RET100450,ORD1004383,CUST108858,PROD10498,2025-08-26,Quality issue,7317.0,Refund Completed
RET100451,ORD1004389,CUST121274,PROD10341,2023-12-31,Product not as expected,2057.0,Approved
RET100452,ORD1004395,CUST104939,PROD10341,2025-08-12,Size issue,1694.0,Refund Completed
RET100453,ORD1004411,CUST115380,PROD10228,2025-11-20,Quality issue,3864.0,Refund Completed
RET100454,ORD1004413,CUST107631,PROD10367,2025-04-04,Changed mind,5700.0,Refund Completed
RET100455,ORD1004413,CUST107631,PROD10374,2025-03-28,Product not as expected,2790.0,Refund Completed
RET100456,ORD1004464,CUST111466,PROD10481,2025-04-20,Other,3643.2,Refund Completed
RET100457,ORD1004480,CUST100118,PROD10341,2025-11-26,Product not as expected,2299.0,Refund Completed
RET100458,ORD1004510,CUST120659,PROD10341,2023-10-14,Changed mind,1131.35,Refund Completed
RET100459,ORD1004510,CUST120659,PROD10499,2023-10-16,Changed mind,579.7,Refund Completed
RET100460,ORD1004510,CUST120659,PROD10327,2023-10-12,Wrong product,2650.5,Refund Completed
RET100461,ORD1004513,CUST105899,PROD10365,2025-02-05,Wrong product,554.4,Refund Completed
RET100462,ORD1004516,CUST107048,PROD10379,2023-11-22,Wrong product,90.0,Refund Completed
RET100463,ORD1004521,CUST107037,PROD10358,2024-11-28,Wrong product,630.0,Refund Completed
RET100464,ORD1004540,CUST117109,PROD10115,2025-08-24,Product damaged,1410.0,Refund Completed
RET100465,ORD1004540,CUST117109,PROD10203,2025-08-25,Changed mind,12047.4,Refund Completed
RET100466,ORD1004547,CUST124184,PROD10176,2024-05-06,Wrong product,24768.0,Refund Completed
RET100467,ORD1004547,CUST124184,PROD10417,2024-05-12,Quality issue,8131.2,Refund Completed
RET100468,ORD1004547,CUST124184,PROD10453,2024-05-11,Quality issue,896.0,Refund Completed
RET100469,ORD1004568,CUST122883,PROD10101,2025-12-13,Late delivery,2269.8,Refund Completed
RET100470,ORD1004569,CUST124063,PROD10335,2025-09-13,Late delivery,1770.2,Refund Completed
RET100471,ORD1004590,CUST120871,PROD10392,2024-12-07,Quality issue,16860.0,Refund Completed
RET100472,ORD1004598,CUST122144,PROD10488,2023-08-09,Other,0.0,Rejected
RET100473,ORD1004615,CUST106933,PROD10051,2023-08-13,Product damaged,11537.4,Refund Completed
RET100474,ORD1004624,CUST114452,PROD10469,2024-09-14,Product damaged,200.0,Refund Completed
RET100475,ORD1004626,CUST117495,PROD10072,2024-12-08,Product damaged,44988.6,Refund Completed
RET100476,ORD1004627,CUST123987,PROD10341,2025-07-09,Size issue,968.0,Refund Completed
RET100477,ORD1004634,CUST114161,PROD10125,2023-12-09,Changed mind,646.0,Refund Completed
RET100478,ORD1004641,CUST114043,PROD10469,2023-05-27,Late delivery,242.5,Refund Completed
RET100479,ORD1004654,CUST119250,PROD10058,2023-11-24,Quality issue,250580.0,Refund Completed
RET100480,ORD1004669,CUST103611,PROD10341,2023-09-04,Quality issue,4840.0,Refund Completed
RET100481,ORD1004685,CUST114169,PROD10203,2023-08-05,Product not as expected,29808.0,Refund Completed
RET100482,ORD1004695,CUST121965,PROD10546,2025-12-30,Product damaged,705.0,Refund Completed
RET100483,ORD1004695,CUST121965,PROD10488,2025-12-31,Product not as expected,0.0,Pending
RET100484,ORD1004706,CUST117300,PROD10403,2024-09-26,Product not as expected,1725.5,Refund Completed
RET100485,ORD1004713,CUST123208,PROD10072,2024-09-29,Changed mind,15228.1,Refund Completed
RET100486,ORD1004732,CUST113878,PROD10366,2023-07-02,Changed mind,462.0,Refund Completed
RET100487,ORD1004743,CUST122060,PROD10387,2024-10-06,Changed mind,0.0,Pending
RET100488,ORD1004743,CUST122060,PROD10311,2024-10-04,Product damaged,2700.0,Refund Completed
RET100489,ORD1004765,CUST100724,PROD10403,2025-12-03,Product damaged,5298.3,Refund Completed
RET100490,ORD1004765,CUST100724,PROD10403,2025-11-27,Changed mind,7308.0,Refund Completed
RET100491,ORD1004814,CUST120623,PROD10316,2025-05-12,Other,930.0,Refund Completed
RET100492,ORD1004814,CUST120623,PROD10416,2025-05-12,Product damaged,0.0,Pending
RET100493,ORD1004815,CUST101983,PROD10262,2024-11-24,Size issue,1060.0,Refund Completed
RET100494,ORD1004817,CUST120218,PROD10417,2025-09-05,Changed mind,0.0,Pending
RET100495,ORD1004834,CUST119640,PROD10035,2025-12-31,Other,1413.0,Refund Completed
RET100496,ORD1004848,CUST112634,PROD10129,2024-08-07,Product damaged,6020.0,Approved
RET100497,ORD1004873,CUST109904,PROD10246,2025-11-29,Size issue,110303.5,Approved
RET100498,ORD1004881,CUST117895,PROD10033,2023-03-26,Size issue,3792.0,Refund Completed
RET100499,ORD1004887,CUST119675,PROD10341,2024-12-29,Late delivery,2849.55,Refund Completed
RET100500,ORD1004902,CUST102773,PROD10031,2025-05-17,Wrong product,6300.0,Refund Completed
RET100501,ORD1004908,CUST123488,PROD10031,2025-10-05,Changed mind,6300.0,Refund Completed
RET100502,ORD1004931,CUST117858,PROD10548,2024-06-24,Changed mind,2100.0,Refund Completed
RET100503,ORD1004931,CUST117858,PROD10129,2024-06-26,Other,6020.0,Refund Completed
