review_id,order_id,customer_id,product_id,review_date,rating,review_sentiment,verified_purchase
REV100354,ORD1000449,CUST118162,PROD10419,2023-11-19,3,Neutral,True
REV100355,ORD1000450,CUST102086,PROD10341,2024-11-12,4,Positive,True
REV100356,ORD1000450,CUST102086,PROD10258,2024-10-27,4,Positive,True
REV100357,ORD1000452,CUST114712,PROD10329,2025-04-26,3,Neutral,True
REV100358,ORD1000453,CUST112009,PROD10192,2025-12-31,3,Neutral,True
REV100359,ORD1000456,CUST123059,PROD10203,2023-08-28,4,Positive,True
REV100360,ORD1000458,CUST104341,PROD10247,2023-05-02,4,Positive,True
REV100361,ORD1000460,CUST101783,PROD10236,2024-05-27,4,Positive,True
REV100362,ORD1000461,CUST117873,PROD10527,2024-03-09,2,Negative,True
REV100363,ORD1000462,CUST108916,PROD10304,2024-12-03,3,Neutral,True
REV100364,ORD1000462,CUST108916,PROD10207,2024-11-10,5,Positive,True
REV100365,ORD1000463,CUST119411,PROD10527,2025-12-12,5,Positive,True
REV100366,ORD1000466,CUST108545,PROD10322,2025-08-06,4,Positive,True
REV100367,ORD1000471,CUST102588,PROD10295,2023-12-23,4,Positive,True
REV100368,ORD1000471,CUST102588,PROD10177,2024-01-11,4,Positive,True
REV100369,ORD1000473,CUST102776,PROD10210,2024-05-18,4,Positive,True
REV100370,ORD1000474,CUST124150,PROD10231,2025-04-08,3,Neutral,True
REV100371,ORD1000477,CUST110450,PROD10510,2024-01-05,1,Negative,True
REV100372,ORD1000478,CUST110326,PROD10280,2023-12-17,2,Negative,True
REV100373,ORD1000480,CUST108026,PROD10510,2025-10-17,4,Positive,True
REV100374,ORD1000480,CUST108026,PROD10348,2025-10-15,5,Positive,True
REV100375,ORD1000481,CUST112656,PROD10099,2023-04-17,4,Positive,True
REV100376,ORD1000482,CUST120606,PROD10045,2023-11-24,5,Positive,True
REV100377,ORD1000484,CUST124983,PROD10035,2025-11-07,3,Neutral,True
REV100378,ORD1000485,CUST121820,PROD10301,2024-06-25,3,Neutral,True
REV100379,ORD1000487,CUST114515,PROD10104,2025-05-13,4,Positive,True
REV100380,ORD1000488,CUST100187,PROD10112,2025-02-08,5,Positive,True
REV100381,ORD1000489,CUST111643,PROD10092,2024-01-14,3,Neutral,True
REV100382,ORD1000489,CUST111643,PROD10054,2024-01-21,2,Negative,True
REV100383,ORD1000491,CUST118099,PROD10101,2023-02-12,2,Negative,True
REV100384,ORD1000493,CUST117125,PROD10437,2025-02-06,4,Positive,True
REV100385,ORD1000496,CUST117634,PROD10246,2024-10-25,3,Neutral,True
REV100386,ORD1000496,CUST117634,PROD10376,2024-11-02,4,Positive,True
REV100387,ORD1000497,CUST105854,PROD10499,2024-08-16,4,Positive,True
REV100388,ORD1000498,CUST106736,PROD10510,2025-12-14,3,Neutral,True
REV100389,ORD1000500,CUST100924,PROD10209,2024-10-30,3,Neutral,True
REV100390,ORD1000500,CUST100924,PROD10241,2024-10-27,3,Neutral,True
REV100391,ORD1000501,CUST124979,PROD10374,2025-04-23,4,Positive,True
REV100392,ORD1000502,CUST106411,PROD10210,2023-11-06,4,Positive,True
REV100393,ORD1000508,CUST107261,PROD10541,2024-01-21,3,Neutral,True
REV100394,ORD1000509,CUST107692,PROD10279,2024-02-26,5,Positive,True
REV100395,ORD1000510,CUST112872,PROD10203,2024-09-22,4,Positive,True
REV100396,ORD1000510,CUST112872,PROD10499,2024-09-18,4,Positive,True
REV100397,ORD1000510,CUST112872,PROD10198,2024-09-18,2,Negative,True
REV100398,ORD1000511,CUST109948,PROD10512,2024-11-17,3,Neutral,True
REV100399,ORD1000512,CUST123288,PROD10488,2025-12-31,5,Positive,True
REV100400,ORD1000512,CUST123288,PROD10470,2025-12-31,4,Positive,True
REV100401,ORD1000513,CUST110290,PROD10485,2024-11-02,3,Neutral,False
REV100402,ORD1000513,CUST110290,PROD10193,2024-10-28,4,Positive,True
REV100403,ORD1000515,CUST115130,PROD10145,2024-04-02,3,Neutral,True
REV100404,ORD1000515,CUST115130,PROD10236,2024-04-03,3,Neutral,True
REV100405,ORD1000516,CUST104496,PROD10399,2024-12-09,2,Negative,True
REV100406,ORD1000517,CUST123594,PROD10112,2024-11-01,2,Negative,True
REV100407,ORD1000521,CUST103756,PROD10211,2023-12-16,4,Positive,True
REV100408,ORD1000521,CUST103756,PROD10403,2023-11-25,4,Positive,True
REV100409,ORD1000522,CUST119583,PROD10211,2025-10-27,4,Positive,True
REV100410,ORD1000524,CUST100584,PROD10501,2025-11-04,1,Negative,True
REV100411,ORD1000525,CUST101050,PROD10341,2024-02-02,4,Positive,True
REV100412,ORD1000526,CUST113680,PROD10348,2025-12-27,4,Positive,True
REV100413,ORD1000528,CUST110459,PROD10367,2025-12-31,3,Neutral,True
REV100414,ORD1000528,CUST110459,PROD10249,2025-12-25,4,Positive,True
REV100415,ORD1000530,CUST123857,PROD10403,2025-12-31,5,Positive,False
REV100416,ORD1000531,CUST120372,PROD10403,2025-08-21,5,Positive,True
REV100417,ORD1000532,CUST114693,PROD10051,2025-03-19,3,Neutral,True
REV100418,ORD1000532,CUST114693,PROD10017,2025-03-25,3,Neutral,True
REV100419,ORD1000532,CUST114693,PROD10297,2025-03-20,4,Positive,True
REV100420,ORD1000534,CUST116351,PROD10488,2025-08-04,3,Neutral,True
REV100421,ORD1000536,CUST119237,PROD10133,2024-03-10,2,Negative,True
REV100422,ORD1000537,CUST104187,PROD10101,2025-01-24,5,Positive,True
REV100423,ORD1000539,CUST100012,PROD10469,2025-11-05,5,Positive,True
REV100424,ORD1000545,CUST110135,PROD10112,2023-03-04,5,Positive,True
REV100425,ORD1000546,CUST105607,PROD10237,2025-11-04,4,Positive,True
REV100426,ORD1000547,CUST110976,PROD10081,2023-07-14,4,Positive,True
REV100427,ORD1000547,CUST110976,PROD10469,2023-07-11,3,Neutral,True
REV100428,ORD1000550,CUST114489,PROD10522,2025-05-25,4,Positive,True
REV100429,ORD1000551,CUST118688,PROD10518,2025-12-16,5,Positive,True
REV100430,ORD1000552,CUST104774,PROD10322,2024-04-14,2,Negative,True
REV100431,ORD1000561,CUST120729,PROD10077,2024-06-23,3,Neutral,True
REV100432,ORD1000561,CUST120729,PROD10248,2024-06-13,4,Positive,True
REV100433,ORD1000561,CUST120729,PROD10212,2024-06-26,3,Neutral,True
REV100434,ORD1000562,CUST110278,PROD10403,2024-05-24,5,Positive,True
REV100435,ORD1000567,CUST119069,PROD10341,2023-08-06,4,Positive,True
REV100436,ORD1000568,CUST122715,PROD10177,2023-11-22,3,Neutral,True
REV100437,ORD1000568,CUST122715,PROD10436,2023-12-02,3,Neutral,True
REV100438,ORD1000570,CUST120261,PROD10348,2023-07-03,4,Positive,True
REV100439,ORD1000570,CUST120261,PROD10231,2023-06-12,4,Positive,True
REV100440,ORD1000572,CUST105746,PROD10172,2023-07-03,5,Positive,True
REV100441,ORD1000572,CUST105746,PROD10248,2023-06-25,4,Positive,True
REV100442,ORD1000573,CUST122145,PROD10509,2024-05-19,3,Neutral,True
REV100443,ORD1000574,CUST116829,PROD10035,2024-12-20,4,Positive,True
REV100444,ORD1000577,CUST105995,PROD10411,2025-12-31,5,Positive,True
REV100445,ORD1000580,CUST116824,PROD10341,2024-12-02,4,Positive,True
REV100446,ORD1000580,CUST116824,PROD10031,2024-11-24,5,Positive,True
REV100447,ORD1000581,CUST120157,PROD10333,2025-12-30,4,Positive,True
REV100448,ORD1000582,CUST100101,PROD10231,2025-06-30,3,Neutral,True
REV100449,ORD1000582,CUST100101,PROD10311,2025-07-07,3,Neutral,True
REV100450,ORD1000584,CUST101651,PROD10101,2024-03-25,4,Positive,True
REV100451,ORD1000585,CUST100415,PROD10341,2024-03-29,4,Positive,True
REV100452,ORD1000587,CUST104694,PROD10310,2025-02-02,4,Positive,True
REV100453,ORD1000587,CUST104694,PROD10366,2025-02-01,4,Positive,True
REV100454,ORD1000588,CUST103359,PROD10383,2025-06-22,4,Positive,True
REV100455,ORD1000589,CUST119482,PROD10421,2023-11-18,2,Negative,True
REV100456,ORD1000593,CUST115999,PROD10332,2023-09-23,4,Positive,True
REV100457,ORD1000593,CUST115999,PROD10403,2023-09-04,5,Positive,True
REV100458,ORD1000595,CUST113456,PROD10095,2025-04-17,3,Neutral,True
REV100459,ORD1000595,CUST113456,PROD10530,2025-04-25,2,Negative,True
REV100460,ORD1000595,CUST113456,PROD10230,2025-04-19,4,Positive,True
REV100461,ORD1000597,CUST112296,PROD10322,2024-12-02,3,Neutral,True
REV100462,ORD1000597,CUST112296,PROD10202,2024-12-10,4,Positive,False
REV100463,ORD1000602,CUST108277,PROD10313,2024-07-12,2,Negative,True
REV100464,ORD1000603,CUST119501,PROD10057,2024-07-28,4,Positive,True
REV100465,ORD1000605,CUST123121,PROD10185,2025-02-02,3,Neutral,True
REV100466,ORD1000606,CUST120388,PROD10508,2025-12-31,5,Positive,True
REV100467,ORD1000606,CUST120388,PROD10031,2025-12-31,4,Positive,True
REV100468,ORD1000608,CUST104264,PROD10414,2023-03-01,2,Negative,True
REV100469,ORD1000611,CUST120146,PROD10121,2025-12-01,3,Neutral,True
REV100470,ORD1000612,CUST111027,PROD10031,2025-03-20,2,Negative,True
REV100471,ORD1000618,CUST103922,PROD10203,2025-11-01,4,Positive,True
REV100472,ORD1000618,CUST103922,PROD10327,2025-11-13,4,Positive,True
REV100473,ORD1000619,CUST119726,PROD10233,2023-08-21,4,Positive,True
REV100474,ORD1000619,CUST119726,PROD10484,2023-08-23,5,Positive,True
REV100475,ORD1000620,CUST112654,PROD10205,2024-07-07,3,Neutral,True
REV100476,ORD1000620,CUST112654,PROD10341,2024-06-22,4,Positive,True
REV100477,ORD1000623,CUST116608,PROD10154,2024-04-13,4,Positive,False
REV100478,ORD1000626,CUST117953,PROD10392,2023-10-26,3,Neutral,True
REV100479,ORD1000627,CUST104901,PROD10101,2025-06-30,4,Positive,True
REV100480,ORD1000628,CUST121670,PROD10131,2023-04-14,5,Positive,True
REV100481,ORD1000628,CUST121670,PROD10318,2023-04-05,3,Neutral,True
REV100482,ORD1000629,CUST100964,PROD10078,2025-02-15,3,Neutral,True
REV100483,ORD1000629,CUST100964,PROD10152,2025-02-24,3,Neutral,True
REV100484,ORD1000629,CUST100964,PROD10051,2025-02-18,4,Positive,True
REV100485,ORD1000631,CUST101943,PROD10034,2025-04-20,3,Neutral,True
REV100486,ORD1000631,CUST101943,PROD10183,2025-05-10,5,Positive,True
REV100487,ORD1000632,CUST101872,PROD10392,2025-04-21,2,Negative,True
REV100488,ORD1000634,CUST122722,PROD10142,2025-01-26,5,Positive,True
REV100489,ORD1000635,CUST102306,PROD10047,2025-01-19,5,Positive,True
REV100490,ORD1000636,CUST102282,PROD10497,2025-12-17,5,Positive,True
REV100491,ORD1000638,CUST101327,PROD10101,2025-11-24,4,Positive,True
REV100492,ORD1000639,CUST102313,PROD10310,2023-07-17,4,Positive,True
REV100493,ORD1000639,CUST102313,PROD10211,2023-07-14,5,Positive,True
REV100494,ORD1000640,CUST121939,PROD10417,2025-12-11,4,Positive,True
REV100495,ORD1000641,CUST106666,PROD10507,2024-12-01,4,Positive,True
REV100496,ORD1000641,CUST106666,PROD10401,2024-11-28,4,Positive,True
REV100497,ORD1000643,CUST112094,PROD10169,2025-02-27,4,Positive,True
REV100498,ORD1000644,CUST109270,PROD10211,2023-07-13,4,Positive,True
REV100499,ORD1000650,CUST110993,PROD10018,2024-10-10,3,Neutral,True
REV100500,ORD1000655,CUST112360,PROD10509,2025-08-06,4,Positive,True
REV100501,ORD1000656,CUST112019,PROD10417,2023-05-08,3,Neutral,True
REV100502,ORD1000656,CUST112019,PROD10231,2023-05-09,3,Neutral,True
REV100503,ORD1000658,CUST110528,PROD10408,2025-12-14,3,Neutral,True
REV100504,ORD1000658,CUST110528,PROD10162,2025-12-25,3,Neutral,True
REV100505,ORD1000660,CUST105438,PROD10078,2025-10-14,4,Positive,True
REV100506,ORD1000660,CUST105438,PROD10017,2025-10-20,3,Neutral,True
REV100507,ORD1000662,CUST108039,PROD10094,2023-06-09,5,Positive,True
REV100508,ORD1000664,CUST123626,PROD10118,2025-07-27,5,Positive,True
REV100509,ORD1000666,CUST116593,PROD10233,2024-11-08,5,Positive,True
REV100510,ORD1000666,CUST116593,PROD10432,2024-11-12,4,Positive,True
REV100511,ORD1000667,CUST111309,PROD10236,2023-06-14,4,Positive,True
REV100512,ORD1000667,CUST111309,PROD10392,2023-07-02,3,Neutral,True
REV100513,ORD1000667,CUST111309,PROD10459,2023-06-19,4,Positive,True
REV100514,ORD1000667,CUST111309,PROD10403,2023-07-02,5,Positive,True
REV100515,ORD1000669,CUST103868,PROD10014,2025-05-09,3,Neutral,True
REV100516,ORD1000674,CUST112586,PROD10031,2023-12-14,5,Positive,True
REV100517,ORD1000675,CUST105652,PROD10203,2024-06-08,3,Neutral,True
REV100518,ORD1000676,CUST110497,PROD10494,2025-07-02,4,Positive,True
REV100519,ORD1000677,CUST106900,PROD10109,2024-03-19,4,Positive,False
REV100520,ORD1000678,CUST118158,PROD10527,2025-06-02,4,Positive,True
REV100521,ORD1000679,CUST121234,PROD10231,2025-08-14,4,Positive,True
REV100522,ORD1000680,CUST101712,PROD10172,2025-09-06,4,Positive,True
REV100523,ORD1000680,CUST101712,PROD10434,2025-09-19,3,Neutral,True
REV100524,ORD1000681,CUST115960,PROD10366,2025-10-03,5,Positive,True
REV100525,ORD1000681,CUST115960,PROD10510,2025-09-28,3,Neutral,True
REV100526,ORD1000683,CUST105919,PROD10524,2025-07-23,3,Neutral,True
REV100527,ORD1000684,CUST106101,PROD10098,2025-08-20,3,Neutral,True
REV100528,ORD1000685,CUST123099,PROD10374,2025-06-13,4,Positive,True
REV100529,ORD1000686,CUST105284,PROD10374,2025-12-07,5,Positive,True
REV100530,ORD1000686,CUST105284,PROD10279,2025-11-28,4,Positive,True
REV100531,ORD1000687,CUST107376,PROD10018,2025-06-01,5,Positive,True
REV100532,ORD1000688,CUST105115,PROD10164,2023-06-27,5,Positive,True
REV100533,ORD1000689,CUST120701,PROD10203,2023-05-12,4,Positive,True
REV100534,ORD1000692,CUST118858,PROD10510,2024-03-03,5,Positive,True
REV100535,ORD1000693,CUST122843,PROD10066,2025-12-31,3,Neutral,True
REV100536,ORD1000694,CUST119306,PROD10311,2024-05-29,2,Negative,True
REV100537,ORD1000694,CUST119306,PROD10541,2024-06-01,2,Negative,True
REV100538,ORD1000695,CUST115390,PROD10017,2024-10-01,3,Neutral,True
REV100539,ORD1000699,CUST121562,PROD10007,2024-04-27,4,Positive,True
REV100540,ORD1000701,CUST108248,PROD10446,2025-11-12,5,Positive,True
REV100541,ORD1000703,CUST108103,PROD10246,2023-03-31,4,Positive,True
REV100542,ORD1000703,CUST108103,PROD10211,2023-03-15,4,Positive,True
REV100543,ORD1000704,CUST115098,PROD10177,2025-11-17,3,Neutral,True
REV100544,ORD1000704,CUST115098,PROD10177,2025-11-18,4,Positive,True
REV100545,ORD1000705,CUST110831,PROD10237,2024-02-19,3,Neutral,True
REV100546,ORD1000705,CUST110831,PROD10264,2024-02-19,4,Positive,True
REV100547,ORD1000707,CUST116507,PROD10500,2023-12-21,5,Positive,True
REV100548,ORD1000707,CUST116507,PROD10210,2024-01-01,5,Positive,True
REV100549,ORD1000709,CUST104150,PROD10488,2023-08-07,3,Neutral,True
REV100550,ORD1000709,CUST104150,PROD10031,2023-07-25,4,Positive,True
REV100551,ORD1000711,CUST106608,PROD10327,2025-11-24,2,Negative,True
REV100552,ORD1000711,CUST106608,PROD10510,2025-12-02,4,Positive,True
REV100553,ORD1000712,CUST122485,PROD10313,2025-03-30,3,Neutral,True
REV100554,ORD1000712,CUST122485,PROD10403,2025-03-06,5,Positive,True
REV100555,ORD1000713,CUST113248,PROD10434,2025-02-03,5,Positive,True
REV100556,ORD1000714,CUST103657,PROD10153,2025-09-25,4,Positive,True
REV100557,ORD1000714,CUST103657,PROD10203,2025-09-25,5,Positive,True
REV100558,ORD1000715,CUST110106,PROD10236,2024-01-10,4,Positive,True
REV100559,ORD1000716,CUST102888,PROD10310,2023-11-20,3,Neutral,True
REV100560,ORD1000717,CUST122591,PROD10488,2023-09-17,3,Neutral,False
REV100561,ORD1000717,CUST122591,PROD10269,2023-09-18,3,Neutral,True
REV100562,ORD1000718,CUST116992,PROD10116,2025-01-04,4,Positive,True
REV100563,ORD1000719,CUST107118,PROD10171,2025-11-11,4,Positive,True
REV100564,ORD1000719,CUST107118,PROD10327,2025-11-22,3,Neutral,True
REV100565,ORD1000721,CUST105461,PROD10172,2024-01-18,4,Positive,True
REV100566,ORD1000726,CUST107970,PROD10112,2025-12-31,4,Positive,True
REV100567,ORD1000729,CUST100896,PROD10415,2025-01-28,4,Positive,False
REV100568,ORD1000731,CUST113648,PROD10233,2023-05-17,5,Positive,True
REV100569,ORD1000732,CUST112514,PROD10335,2025-07-28,3,Neutral,True
REV100570,ORD1000733,CUST107787,PROD10488,2025-11-25,2,Negative,True
REV100571,ORD1000733,CUST107787,PROD10157,2025-12-16,4,Positive,True
REV100572,ORD1000735,CUST111378,PROD10112,2023-09-12,4,Positive,True
REV100573,ORD1000735,CUST111378,PROD10403,2023-09-08,4,Positive,True
REV100574,ORD1000737,CUST103035,PROD10077,2024-05-03,3,Neutral,True
REV100575,ORD1000738,CUST100689,PROD10152,2024-09-01,3,Neutral,True
REV100576,ORD1000738,CUST100689,PROD10124,2024-08-16,4,Positive,True
REV100577,ORD1000739,CUST102193,PROD10272,2023-09-17,5,Positive,True
REV100578,ORD1000740,CUST121280,PROD10525,2025-12-31,4,Positive,True
REV100579,ORD1000741,CUST110363,PROD10510,2025-12-29,2,Negative,True
REV100580,ORD1000741,CUST110363,PROD10341,2025-12-12,4,Positive,True
REV100581,ORD1000742,CUST101015,PROD10246,2023-09-08,2,Negative,True
REV100582,ORD1000744,CUST122342,PROD10335,2023-04-23,4,Positive,True
REV100583,ORD1000749,CUST119966,PROD10440,2025-11-14,3,Neutral,True
REV100584,ORD1000750,CUST100057,PROD10168,2024-10-01,3,Neutral,True
REV100585,ORD1000750,CUST100057,PROD10085,2024-10-01,4,Positive,True
REV100586,ORD1000751,CUST122589,PROD10406,2025-12-31,3,Neutral,True
REV100587,ORD1000752,CUST120089,PROD10376,2025-05-17,3,Neutral,True
REV100588,ORD1000752,CUST120089,PROD10503,2025-05-14,4,Positive,True
REV100589,ORD1000753,CUST118461,PROD10316,2025-08-21,5,Positive,True
REV100590,ORD1000753,CUST118461,PROD10322,2025-08-03,3,Neutral,True
REV100591,ORD1000754,CUST104730,PROD10110,2023-09-18,4,Positive,True
REV100592,ORD1000754,CUST104730,PROD10355,2023-09-10,3,Neutral,True
REV100593,ORD1000754,CUST104730,PROD10367,2023-08-31,3,Neutral,True
REV100594,ORD1000757,CUST118060,PROD10272,2023-05-29,5,Positive,True
REV100595,ORD1000757,CUST118060,PROD10341,2023-05-28,4,Positive,True
REV100596,ORD1000757,CUST118060,PROD10245,2023-05-30,4,Positive,True
REV100597,ORD1000757,CUST118060,PROD10509,2023-05-20,4,Positive,True
REV100598,ORD1000760,CUST114058,PROD10540,2024-01-28,4,Positive,True
REV100599,ORD1000763,CUST124835,PROD10006,2023-12-08,3,Neutral,True
REV100600,ORD1000763,CUST124835,PROD10521,2023-12-13,3,Neutral,True
REV100601,ORD1000764,CUST105203,PROD10203,2025-07-07,2,Negative,True
REV100602,ORD1000766,CUST121751,PROD10510,2025-07-21,4,Positive,True
REV100603,ORD1000768,CUST111046,PROD10260,2023-05-08,4,Positive,True
REV100604,ORD1000769,CUST100420,PROD10088,2025-12-22,2,Negative,True
REV100605,ORD1000771,CUST122943,PROD10401,2023-06-06,4,Positive,True
REV100606,ORD1000772,CUST119994,PROD10181,2025-11-16,5,Positive,True
REV100607,ORD1000773,CUST100153,PROD10484,2025-09-22,3,Neutral,False
REV100608,ORD1000774,CUST119597,PROD10246,2024-11-20,3,Neutral,False
REV100609,ORD1000775,CUST122672,PROD10281,2024-04-11,2,Negative,True
REV100610,ORD1000775,CUST122672,PROD10374,2024-03-25,3,Neutral,True
REV100611,ORD1000776,CUST117572,PROD10549,2025-04-07,3,Neutral,True
REV100612,ORD1000776,CUST117572,PROD10403,2025-04-20,5,Positive,True
REV100613,ORD1000777,CUST100834,PROD10335,2024-11-28,5,Positive,True
REV100614,ORD1000785,CUST112856,PROD10010,2024-03-21,4,Positive,True
REV100615,ORD1000785,CUST112856,PROD10266,2024-04-08,3,Neutral,True
REV100616,ORD1000785,CUST112856,PROD10089,2024-04-06,1,Negative,True
REV100617,ORD1000788,CUST123092,PROD10417,2024-10-28,4,Positive,True
REV100618,ORD1000791,CUST123845,PROD10510,2023-06-11,2,Negative,True
REV100619,ORD1000794,CUST121246,PROD10347,2025-12-07,3,Neutral,True
REV100620,ORD1000795,CUST100566,PROD10040,2025-02-18,5,Positive,True
REV100621,ORD1000795,CUST100566,PROD10112,2025-01-24,5,Positive,True
REV100622,ORD1000796,CUST115014,PROD10255,2024-02-03,3,Neutral,True
REV100623,ORD1000797,CUST116102,PROD10361,2025-12-12,3,Neutral,True
REV100624,ORD1000799,CUST107402,PROD10499,2023-05-16,3,Neutral,True
REV100625,ORD1000802,CUST103312,PROD10192,2025-10-24,2,Negative,True
REV100626,ORD1000804,CUST102063,PROD10092,2025-04-05,3,Neutral,True
REV100627,ORD1000805,CUST123448,PROD10412,2025-10-22,3,,True
REV100628,ORD1000805,CUST123448,PROD10510,2025-10-19,3,Neutral,True
REV100629,ORD1000806,CUST110014,PROD10392,2025-03-26,2,Negative,True
REV100630,ORD1000806,CUST110014,PROD10335,2025-03-28,3,Neutral,True
REV100631,ORD1000807,CUST117587,PROD10040,2024-12-20,5,Positive,True
REV100632,ORD1000809,CUST106314,PROD10340,2024-04-05,3,Neutral,True
REV100633,ORD1000809,CUST106314,PROD10092,2024-03-30,3,Neutral,True
REV100634,ORD1000811,CUST109724,PROD10527,2023-10-09,4,Positive,True
REV100635,ORD1000814,CUST100938,PROD10481,2024-03-30,5,Positive,True
REV100636,ORD1000815,CUST108180,PROD10169,2023-06-23,3,Neutral,True
REV100637,ORD1000816,CUST110708,PROD10316,2025-12-31,3,Neutral,True
REV100638,ORD1000816,CUST110708,PROD10334,2025-12-23,5,Positive,True
REV100639,ORD1000817,CUST124721,PROD10322,2023-03-18,3,Neutral,True
REV100640,ORD1000818,CUST107246,PROD10346,2025-04-08,3,Neutral,True
REV100641,ORD1000819,CUST117493,PROD10211,2024-09-04,3,Neutral,True
REV100642,ORD1000820,CUST124118,PROD10010,2025-12-31,3,Neutral,True
REV100643,ORD1000823,CUST101505,PROD10172,2025-05-13,4,Positive,True
REV100644,ORD1000823,CUST101505,PROD10051,2025-05-09,4,Positive,True
REV100645,ORD1000824,CUST123708,PROD10488,2023-09-22,4,Positive,True
REV100646,ORD1000825,CUST111055,PROD10203,2024-04-25,3,Neutral,True
REV100647,ORD1000825,CUST111055,PROD10421,2024-05-05,3,Neutral,True
REV100648,ORD1000826,CUST117368,PROD10417,2025-03-19,4,Positive,True
REV100649,ORD1000826,CUST117368,PROD10411,2025-03-27,4,Positive,True
REV100650,ORD1000827,CUST119311,PROD10201,2025-04-18,4,Positive,True
REV100651,ORD1000830,CUST114174,PROD10131,2025-12-11,5,Positive,True
REV100652,ORD1000831,CUST106751,PROD10443,2025-02-04,4,Positive,True
REV100653,ORD1000832,CUST110538,PROD10347,2023-08-10,4,Positive,True
